,N,P,K,temperature,rainfall,label
1666,16,29,13,32.31944397,117.6236473,orange
1667,36,29,13,20.68185224,109.7513927,orange
1668,37,23,12,31.52675982,113.1169398,orange
1669,39,9,15,25.35467646,116.7555937,orange
1670,31,5,14,17.66545409,110.6857506,orange
1671,18,12,8,12.59093977,119.39167179999998,orange
1672,20,20,10,11.86631922,106.060149,orange
1673,5,8,5,11.03367937,112.7715925,orange
1674,20,8,12,25.2990432,117.9733424,orange
1675,25,21,11,32.23797837,104.7052254,orange
1676,14,19,14,17.68408797,108.0638166,orange
1677,37,18,12,10.2708877,106.69552040000002,orange
1678,26,15,6,17.22034507,108.0054343,orange
1679,13,22,5,19.667056,100.1737964,orange
1680,32,25,9,10.35609594,101.1456947,orange
1681,19,7,9,27.255435,101.139435,orange
1682,28,7,9,34.591784600000004,115.5650287,orange
1683,24,30,11,32.39523995,113.25373,orange
1684,7,17,10,10.16431299,106.362551,orange
1685,18,23,8,21.49118657,101.4819888,orange
1686,7,20,12,16.53460397,110.0447896,orange
1687,20,23,11,31.852069399999998,109.9455062,orange
1688,18,14,11,28.04799508,117.1311498,orange
1689,34,11,10,31.75048899,115.1989301,orange
1690,20,29,10,29.07412717,100.7896871,orange
1691,37,24,13,19.14381903,108.0230792,orange
1692,12,8,10,16.14820285,107.4287664,orange
1693,34,10,14,34.05296914,116.8020848,orange
1694,6,13,9,34.51423957,118.32719679999998,orange
1695,27,30,5,32.71748548,113.328978,orange
1696,13,8,12,25.16296632,114.3117197,orange
1697,6,7,7,27.68167318,113.9995146,orange
1698,40,17,15,21.35093384,107.0862095,orange
1699,31,26,9,11.69894639,103.2005992,orange
1700,61,68,50,35.21462816,243.0745066,papaya
1701,58,46,45,42.39413392,88.46607497,papaya
1702,45,47,55,38.4191628,119.2653877,papaya
1703,39,65,53,35.33294932,235.6133585,papaya
1704,31,68,45,42.92325255,196.2408242,papaya
1705,70,68,45,33.83508569,203.4044028,papaya
1706,68,62,50,33.20258348,197.5282582,papaya
1707,34,65,47,23.48546973,191.7760562,papaya
1708,38,68,54,29.33710543,202.0572747,papaya
1709,69,64,47,40.21199348,186.6762324,papaya
1710,58,51,47,42.13473976,197.402901,papaya
1711,59,47,53,32.86316618,47.271547,papaya
1712,44,64,54,29.80744318,232.7046126,papaya
1713,56,57,48,31.56213762,63.62250788,papaya
1714,69,60,54,36.32268069,141.1736926,papaya
1715,56,58,49,37.13165026,172.47880619999995,papaya
1716,49,55,53,38.4418717,77.71566883,papaya
1717,38,51,52,32.66160599,78.85085502,papaya
1718,54,65,47,27.92765919,149.91075569999995,papaya
1719,57,57,51,39.01793345,105.8841531,papaya
1720,39,52,53,32.51247398,51.07048113,papaya
1721,58,67,45,38.72382798,62.62377075,papaya
1722,61,64,52,43.30204933,110.562229,papaya
1723,34,62,55,27.58548913,238.5008779,papaya
1724,31,48,45,40.78881819,132.7923586,papaya
1725,47,46,52,23.19451074,206.3999208,papaya
1726,32,68,52,32.68067385,248.8592986,papaya
1727,36,59,46,34.28879307,127.2509777,papaya
1728,61,51,51,39.30050027,120.9512466,papaya
1729,70,54,46,39.73149053,122.7628653,papaya
1730,44,56,49,39.23342464,64.4478499,papaya
1731,34,68,51,27.34734861,40.35153141,papaya
1732,50,59,47,40.76998685,209.8678411,papaya
1733,39,70,52,26.26559543,59.49373381,papaya
1734,34,61,49,28.12971499,117.8201907,papaya
1735,44,60,55,34.2804607,98.54047745,papaya
1736,31,62,52,33.7960155,182.026807,papaya
1737,65,62,51,31.53243779,207.0735119,papaya
1738,44,57,53,42.30495821,74.876786,papaya
1739,50,47,48,24.63676897,218.2299187,papaya
1740,43,50,48,28.28222883,179.27208069999998,papaya
1741,60,46,53,24.48620746,183.49095,papaya
1742,70,68,55,42.84609252,78.80996390000001,papaya
1743,59,62,52,43.67549305,103.8235658,papaya
1744,60,58,51,42.07213781,165.7412972,papaya
1745,42,60,47,33.46873719,136.8277041,papaya
1746,35,66,47,31.7018373,48.83810592,papaya
1747,34,65,48,41.41968393,199.3096432,papaya
1748,36,54,46,42.54744013,214.41038480000003,papaya
1749,39,64,52,28.91842453,63.68794608,papaya
1750,37,52,47,43.08022702,211.8529059,papaya
1751,33,47,46,29.20300896,209.4083305,papaya
1752,34,48,48,41.04224355,181.527598,papaya
1753,49,54,50,25.62446619,97.26336657,papaya
1754,40,65,49,35.32876402,163.9069365,papaya
1755,68,52,49,24.42561272,63.35298768,papaya
1756,50,46,52,31.18298415,54.01872359,papaya
1757,65,63,50,31.88342554,79.27201575,papaya
1758,40,49,47,42.93368602,246.36132680000003,papaya
1759,42,53,48,23.11407669,231.5153161,papaya
1760,49,55,51,24.87212063,135.16945249999998,papaya
1761,59,62,49,43.36051537,114.778071,papaya
1762,63,58,47,26.83054058,144.66564440000005,papaya
1763,70,65,52,30.42012134,75.95295,papaya
1764,63,50,52,28.64555584,115.8163936,papaya
1765,40,64,47,32.50037548,71.73759526,papaya
1766,63,58,50,43.03714283,41.5856585,papaya
1767,45,58,49,30.10773379,75.24521981,papaya
1768,66,69,47,23.69212243,87.53393983,papaya
1769,54,67,52,35.67667332,141.3381168,papaya
1770,69,67,52,27.71948962,82.83061083,papaya
1771,67,68,49,35.26824831,149.8488208,papaya
1772,45,57,47,23.16855863,161.68920930000004,papaya
1773,56,50,52,33.08706051,88.1300769,papaya
1774,70,50,53,37.4620912,172.3458448,papaya
1775,44,47,45,38.73218907,218.142147,papaya
1776,50,60,47,32.57720726,93.7942847,papaya
1777,52,51,53,38.38231475,210.2735346,papaya
1778,35,68,45,42.93605359,234.8466111,papaya
1779,68,69,52,25.65492304,52.95477913,papaya
1780,32,55,52,37.58899717,159.6577388,papaya
1781,32,55,51,29.60718808,62.68710535,papaya
1782,48,62,47,25.34756111,174.40123369999995,papaya
1783,39,69,53,25.9300384,241.8202079,papaya
1784,49,61,45,32.76795887,240.4795923,papaya
1785,48,57,54,29.02328049,126.8069869,papaya
1786,69,66,49,40.00439101,92.11877372,papaya
1787,53,55,55,33.32315744,234.496633,papaya
1788,38,61,52,31.22790131,46.44279118,papaya
1789,57,64,55,26.68386496,62.50689682,papaya
1790,51,57,55,24.70528368,108.4103158,papaya
1791,56,65,45,38.2016825,218.09088140000003,papaya
1792,54,66,52,36.56769731,104.4218596,papaya
1793,58,55,47,26.05375792,240.6863901,papaya
1794,68,70,54,31.29986342,54.77830202,papaya
1795,42,59,55,40.10207731,149.1199989,papaya
1796,43,64,47,38.58954491,102.2708231,papaya
1797,35,67,49,41.31330062,239.7427554,papaya
1798,56,59,55,37.03551903,188.5181422,papaya
1799,39,64,53,23.012401800000006,208.3357976,papaya
1800,18,30,29,26.762749300000007,224.5903664,coconut
1801,37,23,28,25.61294367,224.3206759,coconut
1802,13,28,33,28.130115000000004,151.0761899,coconut
1803,2,21,35,25.02887163,179.8248944,coconut
1804,10,18,35,27.79797651,181.6942283,coconut
1805,7,11,32,29.25902906,184.7624496,coconut
1806,39,5,31,27.10134661,150.9502632,coconut
1807,34,6,27,25.84726298,147.8888994,coconut
1808,31,30,29,26.58580443,178.8116076,coconut
1809,25,7,35,28.38503882,189.67113490000003,coconut
1810,16,18,26,28.43647052,145.54144130000003,coconut
1811,26,10,33,28.27298134,198.8234862,coconut
1812,27,8,32,27.00648436,144.3331315,coconut
1813,37,18,30,27.63551259,157.91715369999997,coconut
1814,19,15,34,26.29644905,215.9195049,coconut
1815,0,19,33,27.1326009,204.7206567,coconut
1816,31,20,26,25.56567803,199.7936345,coconut
1817,9,17,32,25.94951662,172.0540491,coconut
1818,22,11,29,28.03380598,218.0055713,coconut
1819,31,6,26,29.12859129,157.2388553,coconut
1820,34,6,30,27.0828252,171.7575545,coconut
1821,24,6,32,28.11321494,172.48136409999995,coconut
1822,1,8,26,27.5136304,156.6732553,coconut
1823,31,13,33,27.63834933,205.5463111,coconut
1824,10,9,28,29.01256899,150.05003119999995,coconut
1825,36,27,26,26.58413917,171.6262299,coconut
1826,38,24,33,28.28905147,142.9403233,coconut
1827,11,6,25,28.69164799,178.9635457,coconut
1828,16,14,30,29.70931288,209.84539930000005,coconut
1829,33,14,35,27.14865285,149.2433497,coconut
1830,16,6,29,29.28725038,132.1491176,coconut
1831,32,11,31,25.06871967,134.84190690000003,coconut
1832,38,14,30,26.92449525,194.9022136,coconut
1833,8,6,33,28.27804288,171.9457959,coconut
1834,23,6,33,29.18032562,204.9603677,coconut
1835,29,25,35,28.3575072,160.73069909999995,coconut
1836,24,14,33,29.38072512,218.5241851,coconut
1837,32,12,30,25.39241091,218.080385,coconut
1838,30,25,31,26.31270635,208.1181381,coconut
1839,14,21,35,29.52501367,194.3100272,coconut
1840,27,22,29,28.83214859,145.41723869999996,coconut
1841,40,5,29,28.48444906,160.389421,coconut
1842,17,11,32,28.74013335,156.76508230000005,coconut
1843,30,30,35,25.00872392,165.8092179,coconut
1844,28,10,30,29.8690834,192.7678575,coconut
1845,39,7,29,27.54273211,150.2012138,coconut
1846,32,20,35,26.52166434,144.6261698,coconut
1847,7,15,32,25.03512351,174.796583,coconut
1848,29,17,29,29.20394909,211.2506267,coconut
1849,34,15,34,27.05826457,224.70069530000004,coconut
1850,14,23,25,26.18552389,135.4186222,coconut
1851,18,19,29,27.59376845,162.8432736,coconut
1852,7,21,35,25.76011662,131.24514140000002,coconut
1853,24,27,34,28.87862994,145.0583117,coconut
1854,39,29,29,26.50908611,199.8778403,coconut
1855,29,8,28,26.87037587,214.4128874,coconut
1856,10,24,27,27.57283516,145.9298935,coconut
1857,0,29,32,28.05912437,171.65163959999995,coconut
1858,32,11,31,29.51611558,131.2116167,coconut
1859,37,10,32,28.96318258,222.803013,coconut
1860,20,29,27,25.09897688,157.7592626,coconut
1861,31,29,35,27.1872282,141.3220576,coconut
1862,17,30,27,29.03065024,205.5720367,coconut
1863,1,12,30,27.754298,131.09000759999998,coconut
1864,6,13,29,27.31155708,201.8258633,coconut
1865,15,28,32,28.84270971,224.4016682,coconut
1866,27,24,29,26.61423461,191.006688,coconut
1867,3,23,30,29.70143197,215.1968037,coconut
1868,8,26,26,25.54759871,212.867626,coconut
1869,20,28,26,26.37978453,167.0470997,coconut
1870,26,18,27,27.45907759,142.1430003,coconut
1871,1,6,35,27.02269204,147.16824590000004,coconut
1872,27,30,31,28.98545306,148.8398374,coconut
1873,23,7,34,26.1055118,134.1279669,coconut
1874,0,26,31,25.0707247,192.9036306,coconut
1875,38,6,25,25.54963273,191.2996157,coconut
1876,25,12,26,28.56973521,134.83703480000003,coconut
1877,40,5,32,26.07010807,143.533473,coconut
1878,0,19,31,25.51791333,178.7297725,coconut
1879,26,9,32,25.9490364,144.15711090000005,coconut
1880,35,30,34,28.2974764,182.4482352,coconut
1881,19,30,30,29.56549169,224.83157290000003,coconut
1882,31,13,33,29.69952329,148.30036919999995,coconut
1883,17,29,26,26.14162144,195.4115025,coconut
1884,2,30,30,26.00175125,209.540094,coconut
1885,30,13,25,27.15116142,164.9182225,coconut
1886,8,15,33,28.97318719,213.9011021,coconut
1887,18,12,35,26.13958446,131.3387935,coconut
1888,8,28,30,25.51618488,135.1272491,coconut
1889,40,22,29,27.55821802,174.62564809999995,coconut
1890,27,10,33,27.81132822,154.06212209999995,coconut
1891,21,20,31,25.60033702,165.82487319999996,coconut
1892,3,9,35,26.91641934,225.6323656,coconut
1893,22,16,27,29.1797902,188.9252083,coconut
1894,27,8,30,26.44600063,221.2258168,coconut
1895,22,8,33,28.43572863,203.9283708,coconut
1896,28,27,32,28.94099669,191.7723087,coconut
1897,23,21,26,26.45488737,149.2220255,coconut
1898,37,5,34,25.79490531,152.42387119999995,coconut
1899,19,26,29,26.93141945,166.5712879,coconut
1900,133,47,24,24.40228894,90.8022356,cotton
1901,136,36,20,23.09595631,71.29581071,cotton
1902,104,47,18,23.9656349,90.75616738,cotton
1903,133,47,23,24.88738107,89.76050416,cotton
1904,126,38,23,25.36243778,88.43618918,cotton
1905,126,50,19,24.69457084,78.58494391,cotton
1906,113,41,20,25.0017188,96.32600992,cotton
1907,121,45,22,22.45942937,64.23026638,cotton
1908,121,47,16,23.60564038,72.49800885,cotton
1909,129,60,22,24.58453146,71.94608134,cotton
1910,107,45,25,23.0865933,71.84080724,cotton
1911,122,59,18,23.5000992,79.81328183,cotton
1912,140,38,15,24.1472953,69.91563467,cotton
1913,102,49,21,24.69315538,89.799462,cotton
1914,111,40,25,24.48469200000001,90.94342484,cotton
1915,131,35,18,24.49112609,64.02949379,cotton
1916,135,43,16,23.47986888,86.76287924,cotton
1917,100,46,18,24.18586246,69.08056728,cotton
1918,123,39,24,25.00755095,86.06411872,cotton
1919,117,56,15,25.99237426,89.1188212,cotton
1920,121,36,24,23.66457347,99.36898373,cotton
1921,101,58,18,25.66891439,78.59595817,cotton
1922,107,42,24,22.04612876,86.00758678,cotton
1923,100,41,22,22.4204752,93.46595573,cotton
1924,125,39,21,25.03149561,95.0191318,cotton
1925,105,60,23,23.53371386,87.54004943,cotton
1926,102,46,19,22.77076388,81.49543437,cotton
1927,131,49,22,25.49848236,67.05961949,cotton
1928,139,35,15,25.248679,86.55517751,cotton
1929,108,36,19,22.78249615,64.61444234,cotton
1930,118,45,23,23.37044424,71.67870701,cotton
1931,107,51,22,24.86560781,79.56866268,cotton
1932,125,60,17,24.14386157,80.36146974,cotton
1933,113,37,20,25.03300222,97.10087029,cotton
1934,131,52,16,23.65724079,88.54479121,cotton
1935,115,48,16,25.54359718,88.94245493,cotton
1936,113,38,25,22.00085141,90.42224164,cotton
1937,111,41,18,23.64328417,80.96157332,cotton
1938,111,53,19,23.96436009,84.63148859,cotton
1939,122,48,16,24.65425757,61.82980133,cotton
1940,108,46,17,24.3017998,65.0247867,cotton
1941,132,41,22,24.29144926,90.41694635,cotton
1942,103,42,17,24.29470232,81.05902285,cotton
1943,133,50,25,25.72180042,99.93100821,cotton
1944,127,37,18,24.87663664,91.9223468,cotton
1945,110,39,25,22.60612115,75.13617229,cotton
1946,131,38,19,23.86814008,90.4547185,cotton
1947,108,38,24,23.41022496,78.82199603,cotton
1948,122,40,17,24.96440768,80.03995829,cotton
1949,111,50,15,25.16820129,84.62419032,cotton
1950,140,40,17,22.72767171,77.55176318,cotton
1951,100,40,20,22.45145981,86.84998693,cotton
1952,123,50,16,23.04920461,70.65644296,cotton
1953,107,36,21,25.29250148,62.64174227,cotton
1954,118,50,19,22.95604064,66.48339303,cotton
1955,103,51,20,22.80213132,91.6389565,cotton
1956,133,57,19,23.54234715,84.12536744,cotton
1957,129,47,20,24.41212325,98.60457373,cotton
1958,116,52,19,22.94276687,67.08022574,cotton
1959,114,40,23,25.53676123,95.4262599,cotton
1960,131,60,17,25.32023717,83.46532547,cotton
1961,107,43,18,22.426733,65.54475812,cotton
1962,123,44,21,25.78544484,91.39578861,cotton
1963,112,49,25,25.68959532,66.19426787,cotton
1964,119,44,15,22.14593688,60.65381719,cotton
1965,130,59,19,25.07278712,93.51042684,cotton
1966,127,53,24,22.21506982,70.40557612,cotton
1967,134,52,18,23.9643129,76.13090645,cotton
1968,109,36,18,25.40059227,62.51388670000001,cotton
1969,100,48,17,23.7805123,66.26555904,cotton
1970,132,52,19,24.16402322,61.94626051,cotton
1971,102,37,25,25.31468463,72.82902109,cotton
1972,111,39,22,22.60361557,88.57395505,cotton
1973,117,51,15,22.9535715,99.75336197,cotton
1974,136,36,24,22.74446976,90.07326633,cotton
1975,134,56,18,23.80834611,70.97358303,cotton
1976,112,54,15,25.46228792,76.88582484,cotton
1977,105,56,15,25.96779712,74.14169043,cotton
1978,140,45,15,25.5308271,99.39557151,cotton
1979,126,46,25,24.43847399,60.79645852,cotton
1980,106,49,24,23.03887865,90.64770699,cotton
1981,121,53,19,23.51308653,80.11272117,cotton
1982,108,60,17,22.75805656,97.76600619,cotton
1983,116,56,17,24.71252544,85.24963302,cotton
1984,100,52,19,23.45969093,93.50153555,cotton
1985,129,43,16,25.5503704,78.58488484,cotton
1986,118,44,23,22.08458267,67.06459777,cotton
1987,117,43,25,24.68854799,69.31153566,cotton
1988,126,37,21,25.84997269,77.03421249,cotton
1989,120,48,16,22.46054478,71.85436078,cotton
1990,102,45,16,23.65629976,74.8984994,cotton
1991,131,56,20,22.00817088,92.23645249,cotton
1992,114,40,17,24.32630461,69.45072055,cotton
1993,101,37,18,22.92360984,92.91915074,cotton
1994,106,46,20,23.43821725,81.15072105,cotton
1995,113,38,20,22.10718988,74.94136567,cotton
1996,102,53,21,23.03814028,91.49697481,cotton
1997,110,39,18,24.54795322,63.88079866,cotton
1998,107,58,15,23.73868041,76.63669195,cotton
1999,120,60,15,22.31871914,65.35747011,cotton
2000,89,47,38,25.52468965,151.8869972,jute
2001,60,37,39,26.59104992,161.2469997,jute
2002,63,41,45,25.29781791,196.6249511,jute
2003,86,40,39,25.72100868,175.60866969999995,jute
2004,96,41,40,23.58419277,190.4242157,jute
2005,100,35,36,25.31042337,190.5577618,jute
2006,63,37,43,23.41798979,185.7446728,jute
2007,70,43,40,24.35564134,169.11680280000004,jute
2008,67,55,44,26.284017,182.2685447,jute
2009,74,40,40,25.13842773,169.33884650000005,jute
2010,89,53,44,24.88692811,150.2498675,jute
2011,74,46,45,25.75734909,189.4263485,jute
2012,89,41,38,23.12844351,199.83629130000003,jute
2013,60,55,40,24.9949957,151.4935635,jute
2014,67,43,38,25.21622704,195.8645552,jute
2015,70,38,35,24.39736241,164.2697011,jute
2016,74,49,38,23.31410442,164.49703730000004,jute
2017,90,40,39,25.72668885,191.9649389,jute
2018,82,35,44,26.96656378,169.8391177,jute
2019,73,45,37,23.70467146,181.2783964,jute
2020,85,53,38,24.90075709,153.8990984,jute
2021,81,56,36,23.39605743,174.78764109999997,jute
2022,84,55,38,26.8748389,173.1017097,jute
2023,80,45,42,23.1426498,151.9035477,jute
2024,76,54,45,24.29496635,184.9800516,jute
2025,76,56,39,24.39459498,197.1220049,jute
2026,81,40,45,25.7629429,174.5071843,jute
2027,76,44,45,25.4879684,168.7848886,jute
2028,69,47,40,25.37122686,183.8270791,jute
2029,82,40,45,26.21312799,180.1237765,jute
2030,69,57,35,24.30748599,186.2337571,jute
2031,81,36,38,23.76554749,150.31661519999997,jute
2032,67,60,38,24.79853023,162.2847429,jute
2033,72,51,40,23.20683504,199.4766779,jute
2034,65,39,45,23.66805429,184.4633281,jute
2035,78,50,43,25.12417673,159.5718087,jute
2036,77,52,41,23.89069041,167.72306319999996,jute
2037,89,52,42,23.09433785,196.6587013,jute
2038,62,49,37,24.21744605,166.13658859999995,jute
2039,90,48,45,24.06475727,153.63902119999997,jute
2040,66,47,36,24.85441411,175.572958,jute
2041,80,52,39,26.41915161,197.2101782,jute
2042,89,52,45,24.89326318,196.469984,jute
2043,77,51,44,23.25583402,166.2160846,jute
2044,94,37,41,24.7634518,179.1630865,jute
2045,75,41,35,24.97042599,166.6415254,jute
2046,60,55,36,26.12797248,150.6326874,jute
2047,62,56,35,25.97825807,163.3488091,jute
2048,84,40,42,26.2830571,186.6898282,jute
2049,100,56,40,26.38905406,176.1516409,jute
2050,75,56,44,25.2746335,168.0432282,jute
2051,78,46,42,23.09499564,155.3851533,jute
2052,82,48,36,25.79351957,193.2418382,jute
2053,100,58,41,23.17403323,160.6217342,jute
2054,88,50,40,25.63215038,182.2582277,jute
2055,67,41,40,25.84879500000001,152.6194403,jute
2056,72,42,43,26.56767277,181.2915605,jute
2057,89,40,43,26.24532085,189.9711184,jute
2058,89,57,43,26.91515043,177.22330480000005,jute
2059,61,41,44,24.36972377,159.92109340000005,jute
2060,79,45,43,25.71901283,187.1735424,jute
2061,84,40,43,25.01157559,169.4168014,jute
2062,98,43,35,25.40785911,188.6372826,jute
2063,75,36,44,23.28081,153.7447398,jute
2064,89,58,35,23.98651719,167.0576456,jute
2065,91,41,37,24.48556447,192.2316221,jute
2066,77,48,36,25.86705009,154.83908469999997,jute
2067,66,58,35,23.5643831,185.25947,jute
2068,62,59,41,24.2248758,192.4931257,jute
2069,82,35,35,25.49386782,176.5268267,jute
2070,61,41,35,24.97178693,195.7571622,jute
2071,99,57,38,24.80624984,156.3616174,jute
2072,70,42,43,23.16814977,157.1215052,jute
2073,90,59,35,24.25133493,175.1742112,jute
2074,73,43,42,26.58361011,154.8238864,jute
2075,67,46,44,26.82489244,153.91998069999997,jute
2076,84,37,42,25.49674786,169.92882340000003,jute
2077,72,41,36,24.09874353,176.8604109,jute
2078,71,56,37,23.18866654,176.103677,jute
2079,64,53,38,26.24347471,183.4065252,jute
2080,65,54,39,23.75091572,160.0889553,jute
2081,60,58,37,26.13871511,171.4892533,jute
2082,86,39,43,26.14576648,193.1007598,jute
2083,90,50,44,26.91643698,171.4716375,jute
2084,91,38,36,26.5232969,157.8548562,jute
2085,87,48,38,23.81579631,190.312216,jute
2086,72,41,36,26.50838667,152.9801697,jute
2087,71,54,35,26.63952463,199.3355744,jute
2088,82,46,41,23.325013100000003,187.3096148,jute
2089,71,52,43,26.47549543,180.2513601,jute
2090,80,43,43,23.78756036,172.64426540000005,jute
2091,77,55,43,25.49941707,193.71418280000003,jute
2092,95,57,41,23.24925555,184.7674863,jute
2093,63,47,35,26.98582182,193.8778713,jute
2094,93,43,38,23.61475336,150.2355238,jute
2095,87,44,43,23.87484465,177.5147313,jute
2096,88,52,39,23.92887902,154.6608736,jute
2097,90,39,37,24.81441246,190.7886386,jute
2098,90,39,43,24.44743944,190.9684885,jute
2099,84,38,43,26.57421679,159.3223075,jute
2100,91,21,26,26.33377983,191.6549412,coffee
2101,107,21,26,26.45288458,144.68613359999995,coffee
2102,83,38,35,25.70822684,136.73250919999998,coffee
2103,108,24,31,24.12832546,147.27578180000003,coffee
2104,116,28,34,23.44372334,122.2103248,coffee
2105,116,23,25,23.4123707,139.3670753,coffee
2106,109,31,27,23.05951896,164.4971875,coffee
2107,89,25,34,23.07895447,129.8765443,coffee
2108,118,18,32,27.6496114,122.8392822,coffee
2109,111,32,34,25.46743689,171.37644619999998,coffee
2110,84,36,28,26.7350622,140.63052130000003,coffee
2111,85,33,25,26.20811417,189.0944824,coffee
2112,99,15,27,27.0424167,165.6872119,coffee
2113,81,30,31,24.65090184,135.1386537,coffee
2114,95,39,29,27.35152643,148.98125249999995,coffee
2115,81,34,30,25.17787724,135.0119649,coffee
2116,80,15,28,23.11438731,161.8944624,coffee
2117,104,20,26,27.22783677,175.7260273,coffee
2118,109,29,28,23.26316991,194.1755471,coffee
2119,100,32,26,25.234661,124.2261737,coffee
2120,100,24,28,25.59535262,195.7733251,coffee
2121,83,21,28,25.5674832,190.2257843,coffee
2122,120,23,28,25.67324193,196.2736367,coffee
2123,104,26,30,24.40726724,148.6977358,coffee
2124,108,33,31,23.69287069,144.6576424,coffee
2125,91,25,26,24.53460016,180.5059257,coffee
2126,86,26,27,27.13140403,192.4280381,coffee
2127,98,18,27,27.56088634,167.43580749999995,coffee
2128,111,27,31,23.59302313,191.3980675,coffee
2129,84,39,35,23.17714381,117.3113562,coffee
2130,98,27,27,24.71384065,197.6439711,coffee
2131,118,21,34,24.38534644,119.6324109,coffee
2132,103,27,31,27.15998538,126.1752206,coffee
2133,82,24,33,26.53543168,120.6494434,coffee
2134,86,31,35,27.01207284,191.4508931,coffee
2135,88,35,35,27.55906475,117.9389993,coffee
2136,84,27,29,23.32293161,168.26442869999997,coffee
2137,120,40,33,24.23850608,115.1564012,coffee
2138,106,40,30,23.42611644,122.6847408,coffee
2139,113,21,33,26.02241444,176.90209240000004,coffee
2140,117,34,25,24.83846178,124.4135035,coffee
2141,80,30,25,26.24092174,148.37712019999995,coffee
2142,88,21,27,24.43011925,181.6368274,coffee
2143,113,33,34,26.00373964,153.477776,coffee
2144,87,23,28,26.22367404,193.7461968,coffee
2145,113,15,29,27.09617155,190.2440566,coffee
2146,98,29,30,25.64004392,199.4735636,coffee
2147,97,29,27,27.74576987,139.8619431,coffee
2148,85,35,32,26.24928198,133.1120232,coffee
2149,82,29,35,26.67377159,156.15438980000005,coffee
2150,103,33,25,27.10210397,139.5013171,coffee
2151,112,17,28,27.62975458,196.6492664,coffee
2152,99,19,33,27.536454700000004,130.6377143,coffee
2153,120,20,34,23.56960509,130.3797119,coffee
2154,114,27,28,24.99451759,192.8736822,coffee
2155,100,40,35,27.56441788,177.816092,coffee
2156,108,35,25,23.98143338,161.5279095,coffee
2157,115,31,30,24.22984659,122.4073418,coffee
2158,87,28,30,25.60153969,168.8383605,coffee
2159,82,24,26,24.31274458,184.4103931,coffee
2160,94,26,27,26.36629861,177.31761609999995,coffee
2161,87,28,35,26.5602777,152.0616227,coffee
2162,118,40,35,26.35034208,121.5586297,coffee
2163,87,38,29,25.20406808,156.1457255,coffee
2164,92,40,30,23.35723208,171.6976946,coffee
2165,97,22,26,23.60567546,185.1568059,coffee
2166,99,40,32,24.18471151,163.27087319999995,coffee
2167,89,28,33,26.44414097,175.3723314,coffee
2168,112,39,29,26.12492233,147.8035305,coffee
2169,111,28,26,27.77363343,192.7121236,coffee
2170,114,20,26,25.55656667,193.5866233,coffee
2171,117,26,30,27.92374437,115.2325531,coffee
2172,111,29,31,26.05968403,161.3432535,coffee
2173,119,30,28,26.35770906,163.62694960000005,coffee
2174,116,40,33,24.91370487,129.5481144,coffee
2175,95,37,35,27.31317116,192.4288139,coffee
2176,86,40,33,26.1387869,136.3027766,coffee
2177,117,37,32,23.1069385,162.57696059999995,coffee
2178,105,18,35,23.52648086,171.8839938,coffee
2179,109,23,25,25.11711046,194.8773479,coffee
2180,80,18,31,24.02952505,134.6803969,coffee
2181,101,31,26,26.70897548,158.86088869999998,coffee
2182,103,33,33,26.71717393,126.8073984,coffee
2183,93,26,27,24.59245684,137.70440469999997,coffee
2184,104,35,28,27.51006055,143.9955548,coffee
2185,116,36,25,27.57847581,156.6810374,coffee
2186,107,38,29,26.65069302,145.105065,coffee
2187,101,33,33,26.97251562,142.8610793,coffee
2188,107,31,31,23.17124551,153.12016440000005,coffee
2189,99,16,30,23.52652084,186.1728203,coffee
2190,103,40,30,27.30901814,141.48316440000005,coffee
2191,118,31,34,27.54823036,181.4170812,coffee
2192,106,21,35,25.627355,188.5506536,coffee
2193,116,38,34,23.29250318,183.468585,coffee
2194,97,35,26,24.91461008,166.2549307,coffee
2195,107,34,32,26.77463708,177.7745075,coffee
2196,99,15,27,27.41711238,127.92461000000002,coffee
2197,118,33,30,24.13179691,173.32283859999995,coffee
2198,117,32,34,26.2724184,127.1752928,coffee
2199,104,18,30,23.60301571,140.9370415,coffee
